task_id,department,corridor_id,corridor_name,defect_type,failure_type,severity,days_overdue,estimated_repair_time_min,spatial_start_km,spatial_end_km,priority_score,criticality,risk_score,delay_minutes
TASK_16215,Signal & Telecom,CORR_007,Howrah - Chennai Main Line,Signal Relay Fault,Signal Failure,2,180,45,1672.86,1673.62,0.694,0.98,60.2853145459763,41.33636616452935
TASK_16216,Signal & Telecom,CORR_014,Line 1: Nagercoil - Chennai Egmore,Signal Relay Fault,Signal Failure,4,180,87,143.27,144.33,0.714,0.38,58.94718516528635,16.302745864438336
TASK_16217,Traction Distribution,CORR_004,Bolangir - Khurda,Transformer Oil Leak,Brake Failure,2,180,84,14.96,16.5,0.514,0.38,55.40156483009932,14.953045939199034
TASK_16218,Signal & Telecom,CORR_016,Lucknow–Moradabad line,Point Machine Failure,Signal Failure,5,58,89,109.35,110.82,0.895,0.65,60.37963464835485,11.656634724052058
TASK_16219,Traction Distribution,CORR_020,Western Dedicated Freight Corridor,OHE Wire Sag,Brake Failure,4,66,152,775.18,776.77,0.846,0.82,63.61322215053573,10.230888255061126
TASK_16220,Signal & Telecom,CORR_018,Mumbai - Delhi Railway,Signal Relay Fault,Signal Failure,3,180,64,1574.09,1575.68,0.764,0.88,52.50979229219214,4.2147587194961735
TASK_16221,Traction Distribution,CORR_018,Mumbai - Delhi Railway,OHE Wire Sag,Brake Failure,3,54,127,368.26,368.76,0.764,0.88,61.14877928126256,7.981023470522548
TASK_16222,Traction Distribution,CORR_008,Howrah - Delhi Railway,Bearing Overheating,Bearing Failure,2,180,109,1302.1,1303.63,0.685,0.95,65.7276720274905,11.916927752903408
TASK_16223,Signal & Telecom,CORR_007,Howrah - Chennai Main Line,Panel Indication Fault,Signal Failure,3,180,77,913.85,915.38,0.794,0.98,72.78034000617562,29.66894827113971
TASK_16224,Traction Distribution,CORR_010,Katni - Obra railway,Insulator Flashover,Brake Failure,2,180,98,402.8,403.39,0.55,0.5,54.057190807526496,14.00570521566
TASK_16225,Traction Distribution,CORR_002,Bhairabi Sairang Railway Link,Pantograph Damage,Brake Failure,2,180,82,51.0,52.14,0.511,0.37,57.63808057953961,16.921800600291075
TASK_16226,Engineering,CORR_020,Western Dedicated Freight Corridor,Track Geometry Deviation,Wheel Defect,3,180,107,316.14,316.76,0.746,0.82,66.35400582337661,41.150561066622274
TASK_16227,Engineering,CORR_004,Bolangir - Khurda,Ballast Deficiency,Wheel Defect,2,37,68,41.86,42.65,0.514,0.38,54.92677744497784,11.58502827313128
TASK_16228,Engineering,CORR_019,Mumbai-Pune Railway,Rail Wear,Track Defect,5,180,134,117.57,118.8,0.889,0.63,51.82531955634579,27.01015077986594
TASK_16229,Engineering,CORR_003,Bina - Katni railway,Loose Fastening,Wheel Defect,2,180,90,327.1,327.62,0.553,0.51,64.44697550512095,13.80141090738983
TASK_16230,Traction Distribution,CORR_018,Mumbai - Delhi Railway,Insulator Flashover,Brake Failure,2,166,85,1829.46,1830.1,0.664,0.88,46.34020199504686,26.47063250437012
TASK_16231,Engineering,CORR_005,Delhi - Kalka Line,Track Geometry Deviation,Track Defect,2,180,71,166.78,167.41,0.598,0.66,64.5100699314296,28.10782305215375
TASK_16232,Signal & Telecom,CORR_002,Bhairabi Sairang Railway Link,Point Machine Failure,Signal Failure,2,180,47,30.23,30.92,0.511,0.37,60.23536866930552,2.1618247191417312
TASK_16233,Engineering,CORR_016,Lucknow–Moradabad line,Track Geometry Deviation,Track Defect,3,58,87,216.32,216.89,0.695,0.65,68.18234963801135,5.385810608050455
TASK_16234,Traction Distribution,CORR_007,Howrah - Chennai Main Line,Pantograph Damage,Bearing Failure,4,98,152,985.21,986.63,0.894,0.98,64.856561830603,2.914127329226786
TASK_16235,Traction Distribution,CORR_016,Lucknow–Moradabad line,Pantograph Damage,Bearing Failure,3,180,129,407.83,408.6,0.695,0.65,81.83765710586245,15.723534114703076
TASK_16236,Signal & Telecom,CORR_011,Kolkata Circular Railway,Signal Relay Fault,Signal Failure,2,180,55,103.87,105.66,0.544,0.48,59.55560532404026,27.07445244254635
TASK_16237,Engineering,CORR_003,Bina - Katni railway,Track Geometry Deviation,Wheel Defect,2,180,78,237.24,239.07,0.553,0.51,58.39423018437168,8.612739545989236
TASK_16238,Engineering,CORR_020,Western Dedicated Freight Corridor,Track Geometry Deviation,Track Defect,3,157,104,1186.57,1188.11,0.746,0.82,50.82516652740755,10.994723645008492
TASK_16239,Signal & Telecom,CORR_009,Kashmir Railway,Axle Counter Fault,Signal Failure,3,164,77,26.63,27.23,0.611,0.37,64.39196791367296,27.994781281710235
TASK_16240,Engineering,CORR_016,Lucknow–Moradabad line,Loose Fastening,Wheel Defect,3,68,83,442.32,444.16,0.695,0.65,80.39473123504477,13.583638175179711
TASK_16241,Traction Distribution,CORR_010,Katni - Obra railway,Pantograph Damage,Brake Failure,5,30,159,175.49,176.62,0.85,0.5,55.49933923574165,36.84951873034309
TASK_16242,Engineering,CORR_012,Konkan Railway,Ballast Deficiency,Wheel Defect,4,89,119,68.89,69.66,0.756,0.52,68.62344967283522,42.62486623739852
TASK_16243,Signal & Telecom,CORR_007,Howrah - Chennai Main Line,Point Machine Failure,Signal Failure,3,177,86,3292.49,3294.16,0.794,0.98,60.32275613533251,32.2863371532373
TASK_16244,Signal & Telecom,CORR_005,Delhi - Kalka Line,Cable Cut,Signal Failure,5,85,108,244.75,245.77,0.898,0.66,63.18840348059976,29.28633967963595
TASK_16245,Engineering,CORR_011,Kolkata Circular Railway,Track Geometry Deviation,Track Defect,2,123,69,83.98,85.24,0.544,0.48,71.50235540873155,9.283371159992758
TASK_16246,Engineering,CORR_008,Howrah - Delhi Railway,Rail Wear,Track Defect,2,135,71,2776.54,2778.15,0.685,0.95,64.23902039051936,21.518670692387985
TASK_16247,Signal & Telecom,CORR_008,Howrah - Delhi Railway,Point Machine Failure,Signal Failure,4,38,82,2354.26,2354.91,0.885,0.95,48.57544993835273,15.521101551563378
TASK_16248,Engineering,CORR_015,Line 2: Chennai Egmore - Nagercoil,Rail Wear,Wheel Defect,2,40,73,104.11,104.86,0.514,0.38,59.6393837351342,
TASK_16249,Traction Distribution,CORR_015,Line 2: Chennai Egmore - Nagercoil,Transformer Oil Leak,Brake Failure,3,180,124,68.52,70.47,0.614,0.38,57.85044756327951,11.116420451032218
TASK_16250,Engineering,CORR_002,Bhairabi Sairang Railway Link,Track Geometry Deviation,Track Defect,4,180,111,50.96,52.53,0.711,0.37,42.57065334778507,21.873367811283966
TASK_16251,Traction Distribution,CORR_007,Howrah - Chennai Main Line,Pantograph Damage,Bearing Failure,2,180,108,467.77,468.62,0.694,0.98,61.45840031874765,11.100707217953888
TASK_16252,Engineering,CORR_008,Howrah - Delhi Railway,Track Geometry Deviation,Track Defect,4,180,128,3032.87,3034.23,0.885,0.95,54.92366383120197,37.31977236773583
TASK_16253,Engineering,CORR_003,Bina - Katni railway,Sleeper Crack,Wheel Defect,2,118,71,511.94,512.72,0.553,0.51,61.082460006553504,22.712285215791304
TASK_16254,Traction Distribution,CORR_006,Eastern Dedicated Freight Corridor,Brake Pad Wear,Bearing Failure,3,7,124,978.38,980.18,0.581,0.78,57.76740301509583,17.653239111693807
TASK_16255,Traction Distribution,CORR_002,Bhairabi Sairang Railway Link,Transformer Oil Leak,Brake Failure,2,178,82,18.02,19.19,0.511,0.37,45.52418448979073,1.540808740929515
TASK_16256,Engineering,CORR_020,Western Dedicated Freight Corridor,Sleeper Crack,Wheel Defect,2,180,70,278.17,279.88,0.646,0.82,58.25752648568636,19.346089118883484
TASK_16257,Traction Distribution,CORR_016,Lucknow–Moradabad line,Pantograph Damage,Bearing Failure,4,180,129,247.82,249.78,0.795,0.65,65.01061998673204,46.17880929946792
TASK_16258,Engineering,CORR_003,Bina - Katni railway,Loose Fastening,Track Defect,2,177,78,565.24,567.21,0.553,0.51,50.56781576425055,19.83275800707194
TASK_16259,Engineering,CORR_001,Abhayapuri - Mainguri Railway Line,Track Geometry Deviation,Wheel Defect,3,92,100,71.93,72.64,0.62,0.4,54.36019127161792,15.380052614383027
TASK_16260,Traction Distribution,CORR_016,Lucknow–Moradabad line,Pantograph Damage,Brake Failure,3,150,113,360.94,362.86,0.695,0.65,55.42689343088966,9.877599880450417
TASK_16261,Traction Distribution,CORR_008,Howrah - Delhi Railway,Insulator Flashover,Brake Failure,3,41,122,3405.43,3406.34,0.785,0.95,56.67104455504725,20.529389464380063
TASK_16262,Engineering,CORR_017,Lumding - Silchar BG Line,Ballast Deficiency,Wheel Defect,2,155,67,157.67,158.71,0.511,0.37,54.16146264814997,14.68504854462833
TASK_16263,Traction Distribution,CORR_019,Mumbai-Pune Railway,Brake Pad Wear,Brake Failure,3,180,110,78.31,78.9,0.689,0.63,56.28145868254475,11.808493509538277
TASK_16264,Traction Distribution,CORR_012,Konkan Railway,Bearing Overheating,Bearing Failure,4,2,137,77.59,79.06,0.569,0.52,44.558578130945065,7.706060208977821
TASK_16265,Traction Distribution,CORR_005,Delhi - Kalka Line,Bearing Overheating,Brake Failure,2,180,97,268.71,270.18,0.598,0.66,59.97611839653974,8.952628159691415
TASK_16266,Engineering,CORR_017,Lumding - Silchar BG Line,Loose Fastening,Wheel Defect,3,174,83,136.91,138.58,0.611,0.37,65.05928126140755,5.6838065780241
TASK_16267,Traction Distribution,CORR_020,Western Dedicated Freight Corridor,Brake Pad Wear,Bearing Failure,2,180,85,873.42,875.34,0.646,0.82,57.62519292937406,27.75334364127669
TASK_16268,Traction Distribution,CORR_012,Konkan Railway,Transformer Oil Leak,Brake Failure,2,165,99,135.39,136.53,0.556,0.52,46.097589110524005,34.380328525053415
TASK_16269,Engineering,CORR_015,Line 2: Chennai Egmore - Nagercoil,Rail Wear,Wheel Defect,2,17,79,136.67,137.78,0.427,0.38,68.55723234673341,13.900727548988922
TASK_16270,Engineering,CORR_007,Howrah - Chennai Main Line,Track Geometry Deviation,Track Defect,2,180,68,2277.29,2278.75,0.694,0.98,62.789740604548456,3.5019177252843825
TASK_16271,Engineering,CORR_008,Howrah - Delhi Railway,Track Geometry Deviation,Wheel Defect,3,180,90,3323.76,3325.26,0.785,0.95,61.45902193894263,26.518983800013498
TASK_16272,Traction Distribution,CORR_016,Lucknow–Moradabad line,Pantograph Damage,Brake Failure,3,160,108,307.15,308.32,0.695,0.65,46.33635500793434,16.435285958544945
TASK_16273,Traction Distribution,CORR_019,Mumbai-Pune Railway,OHE Wire Sag,Brake Failure,2,180,102,189.4,191.28,0.589,0.63,65.09060122445445,11.466172720006352
TASK_16274,Signal & Telecom,CORR_013,Krishnapatnam Port - Obulavaripalle new line,Axle Counter Fault,Signal Failure,2,180,70,30.21,30.79,0.511,0.37,54.61928886420081,10.135278367300188
TASK_16275,Traction Distribution,CORR_017,Lumding - Silchar BG Line,Brake Pad Wear,Brake Failure,2,180,99,140.2,141.83,0.511,0.37,66.79476434998915,26.19388940308269
TASK_16276,Engineering,CORR_005,Delhi - Kalka Line,Loose Fastening,Wheel Defect,3,180,86,203.3,204.11,0.698,0.66,70.55734453804604,14.88328420396832
TASK_16277,Signal & Telecom,CORR_006,Eastern Dedicated Freight Corridor,Panel Indication Fault,Signal Failure,3,93,58,1386.33,1387.57,0.734,0.78,68.6628072338616,17.093086549209357
TASK_16278,Traction Distribution,CORR_011,Kolkata Circular Railway,OHE Wire Sag,Bearing Failure,3,180,133,120.85,122.63,0.644,0.48,55.98347711834921,12.865506162927204
TASK_16279,Traction Distribution,CORR_005,Delhi - Kalka Line,OHE Wire Sag,Bearing Failure,4,70,154,361.03,362.02,0.798,0.66,54.32968526524282,12.99307414139246
TASK_16280,Traction Distribution,CORR_013,Krishnapatnam Port - Obulavaripalle new line,Brake Pad Wear,Brake Failure,2,180,86,75.65,77.5,0.511,0.37,60.35337019069672,23.94626238549002
TASK_16281,Traction Distribution,CORR_007,Howrah - Chennai Main Line,Bearing Overheating,Brake Failure,4,103,131,3357.91,3359.09,0.894,0.98,63.43256831780143,6.732059616841059
TASK_16282,Engineering,CORR_017,Lumding - Silchar BG Line,Track Geometry Deviation,Wheel Defect,4,180,117,60.82,62.37,0.711,0.37,51.63337167531246,1.7659715975552748
TASK_16283,Traction Distribution,CORR_018,Mumbai - Delhi Railway,Bearing Overheating,Brake Failure,2,180,83,1303.33,1304.91,0.664,0.88,56.57256635810569,8.091499345990448
TASK_16284,Signal & Telecom,CORR_009,Kashmir Railway,Signal Relay Fault,Signal Failure,2,173,61,133.94,134.83,0.511,0.37,50.92297215102604,3.680104989661936
TASK_16285,Traction Distribution,CORR_005,Delhi - Kalka Line,Brake Pad Wear,Brake Failure,3,28,131,389.78,391.63,0.685,0.66,54.283192871668064,31.17556849033142
TASK_16286,Traction Distribution,CORR_014,Line 1: Nagercoil - Chennai Egmore,Bearing Overheating,Brake Failure,2,180,86,177.16,177.85,0.514,0.38,60.50098984451607,5.521846483435317
TASK_16287,Engineering,CORR_020,Western Dedicated Freight Corridor,Rail Fracture,Track Defect,2,180,73,1177.58,1178.97,0.646,0.82,61.12692584293872,2.020870423533741
TASK_16288,Traction Distribution,CORR_013,Krishnapatnam Port - Obulavaripalle new line,Pantograph Damage,Brake Failure,2,180,94,76.81,78.7,0.511,0.37,58.94474485193492,13.79142431493302
TASK_16289,Traction Distribution,CORR_002,Bhairabi Sairang Railway Link,Transformer Oil Leak,Brake Failure,3,180,125,0.72,1.27,0.611,0.37,56.71847732714824,7.672546334045902
TASK_16290,Traction Distribution,CORR_001,Abhayapuri - Mainguri Railway Line,OHE Wire Sag,Brake Failure,2,59,101,32.78,34.08,0.52,0.4,69.71129004395259,8.286562274581017
TASK_16291,Signal & Telecom,CORR_007,Howrah - Chennai Main Line,Panel Indication Fault,Signal Failure,3,148,63,2698.62,2699.49,0.794,0.98,61.80456540858285,19.181540549098127
TASK_16292,Traction Distribution,CORR_005,Delhi - Kalka Line,Insulator Flashover,Brake Failure,2,19,83,234.05,234.84,0.525,0.66,51.67547002417716,12.637789876503527
TASK_16293,Engineering,CORR_018,Mumbai - Delhi Railway,Ballast Deficiency,Track Defect,2,180,91,924.4,925.25,0.664,0.88,67.56155116536154,15.368228749592564
TASK_16294,Traction Distribution,CORR_018,Mumbai - Delhi Railway,Bearing Overheating,Bearing Failure,2,180,103,2424.2,2426.05,0.664,0.88,54.63036141253566,8.243647016504077
TASK_16295,Engineering,CORR_006,Eastern Dedicated Freight Corridor,Ballast Deficiency,Wheel Defect,2,57,75,946.08,947.22,0.634,0.78,52.92806331478601,16.405779818573947
TASK_16296,Signal & Telecom,CORR_007,Howrah - Chennai Main Line,Axle Counter Fault,Signal Failure,3,180,81,674.26,675.11,0.794,0.98,57.62576560155167,11.972599119781334
TASK_16297,Traction Distribution,CORR_006,Eastern Dedicated Freight Corridor,Insulator Flashover,Bearing Failure,4,105,152,808.55,810.44,0.834,0.78,64.39819426962956,28.983826296769607
TASK_16298,Traction Distribution,CORR_019,Mumbai-Pune Railway,Brake Pad Wear,Bearing Failure,2,172,86,101.54,102.52,0.589,0.63,60.556948138798944,21.90911431058284
TASK_16299,Engineering,CORR_010,Katni - Obra railway,Loose Fastening,Wheel Defect,3,68,99,616.92,618.51,0.65,0.5,56.416257621961975,17.769127291992955
TASK_16300,Traction Distribution,CORR_014,Line 1: Nagercoil - Chennai Egmore,OHE Wire Sag,Brake Failure,4,114,156,145.65,146.96,0.714,0.38,57.10339657790159,8.234879567261837
TASK_16301,Engineering,CORR_008,Howrah - Delhi Railway,Ballast Deficiency,Track Defect,2,180,86,1782.15,1783.67,0.685,0.95,65.59128721536764,33.06034646830449
TASK_16302,Engineering,CORR_013,Krishnapatnam Port - Obulavaripalle new line,Loose Fastening,Track Defect,3,180,101,44.85,45.62,0.611,0.37,58.94750434570541,23.958805889760207
TASK_16303,Engineering,CORR_008,Howrah - Delhi Railway,Loose Fastening,Wheel Defect,2,39,73,3141.21,3142.73,0.685,0.95,62.819425373521696,42.54758127535303
TASK_16304,Traction Distribution,CORR_007,Howrah - Chennai Main Line,Insulator Flashover,Bearing Failure,3,180,107,2262.6,2264.46,0.794,0.98,54.71478963477038,3.387937761721293
TASK_16305,Signal & Telecom,CORR_013,Krishnapatnam Port - Obulavaripalle new line,Axle Counter Fault,Signal Failure,3,180,73,36.97,37.62,0.611,0.37,52.84912593366513,15.40322053003328
TASK_16306,Engineering,CORR_012,Konkan Railway,Track Geometry Deviation,Wheel Defect,4,180,114,187.24,188.23,0.756,0.52,72.37048079307131,12.604534702006418
TASK_16307,Engineering,CORR_007,Howrah - Chennai Main Line,Rail Fracture,Wheel Defect,3,128,104,974.21,976.17,0.794,0.98,57.32397545853674,1.7048912598326749
TASK_16308,Engineering,CORR_005,Delhi - Kalka Line,Rail Fracture,Track Defect,2,180,71,556.4,557.24,0.598,0.66,56.628967857587135,47.1457320625952
TASK_16309,Signal & Telecom,CORR_008,Howrah - Delhi Railway,Panel Indication Fault,Signal Failure,2,61,45,2408.49,2409.08,0.685,0.95,51.89645272228009,10.442606177217495
TASK_16310,Engineering,CORR_008,Howrah - Delhi Railway,Loose Fastening,Track Defect,4,75,120,1346.04,1346.62,0.885,0.95,59.71529511231087,10.710942281923568
TASK_16311,Engineering,CORR_013,Krishnapatnam Port - Obulavaripalle new line,Ballast Deficiency,Track Defect,2,96,62,19.02,19.93,0.511,0.37,52.97292248751116,17.814677032825752
TASK_16312,Traction Distribution,CORR_019,Mumbai-Pune Railway,Pantograph Damage,Brake Failure,3,180,109,34.66,35.9,0.689,0.63,60.96998585865726,8.929491933312875
TASK_16313,Signal & Telecom,CORR_002,Bhairabi Sairang Railway Link,Track Circuit Failure,Signal Failure,2,0,45,26.51,27.41,0.311,0.37,55.98246194691519,19.941194642274706
TASK_16314,Signal & Telecom,CORR_006,Eastern Dedicated Freight Corridor,Axle Counter Fault,Signal Failure,3,180,75,800.57,801.49,0.734,0.78,51.12050785977895,17.665881884341566
TASK_16315,Engineering,CORR_005,Delhi - Kalka Line,Track Geometry Deviation,Track Defect,2,180,88,242.03,243.78,0.598,0.66,52.60803656964323,12.474653659291969
TASK_16316,Traction Distribution,CORR_010,Katni - Obra railway,OHE Wire Sag,Brake Failure,3,180,110,531.48,533.13,0.65,0.5,63.03562160599867,42.34259238530705
TASK_16317,Traction Distribution,CORR_008,Howrah - Delhi Railway,Pantograph Damage,Brake Failure,2,180,108,3359.73,3360.7,0.685,0.95,61.20554089557147,16.66493854283385
TASK_16318,Engineering,CORR_016,Lucknow–Moradabad line,Rail Wear,Track Defect,2,180,70,198.42,199.44,0.595,0.65,63.52644128939576,18.25390521194773
TASK_16319,Engineering,CORR_006,Eastern Dedicated Freight Corridor,Rail Fracture,Wheel Defect,3,180,101,504.44,506.39,0.734,0.78,65.03801243071649,23.07937987187857
TASK_16320,Traction Distribution,CORR_012,Konkan Railway,Insulator Flashover,Brake Failure,2,180,93,310.34,312.27,0.556,0.52,59.13699221051149,12.942851471039615
TASK_16321,Engineering,CORR_019,Mumbai-Pune Railway,Sleeper Crack,Track Defect,3,180,109,88.06,90.02,0.689,0.63,56.76357497352926,34.55013259461103
TASK_16322,Engineering,CORR_019,Mumbai-Pune Railway,Sleeper Crack,Wheel Defect,4,180,112,42.59,44.5,0.789,0.63,62.28486402699224,34.510962439093085
TASK_16323,Engineering,CORR_020,Western Dedicated Freight Corridor,Sleeper Crack,Wheel Defect,3,180,80,344.63,346.07,0.746,0.82,63.738128925053054,5.909400122617041
TASK_16324,Traction Distribution,CORR_017,Lumding - Silchar BG Line,Brake Pad Wear,Bearing Failure,2,50,106,45.48,46.44,0.511,0.37,58.50380885831283,9.554507719740284
TASK_16325,Traction Distribution,CORR_019,Mumbai-Pune Railway,Pantograph Damage,Bearing Failure,2,87,94,0.26,2.21,0.589,0.63,59.70785985991616,12.982699894277433
TASK_16326,Traction Distribution,CORR_006,Eastern Dedicated Freight Corridor,Insulator Flashover,Brake Failure,3,88,124,1611.93,1613.54,0.734,0.78,54.3556787312741,2.2439082080941635
TASK_16327,Traction Distribution,CORR_005,Delhi - Kalka Line,Brake Pad Wear,Bearing Failure,4,98,128,249.25,250.82,0.798,0.66,60.07852840825222,26.355780814268023
TASK_16328,Engineering,CORR_001,Abhayapuri - Mainguri Railway Line,Ballast Deficiency,Wheel Defect,2,86,64,8.0,9.7,0.52,0.4,65.0008729259007,4.659683256850288
TASK_16329,Signal & Telecom,CORR_016,Lucknow–Moradabad line,Signal Relay Fault,Signal Failure,2,180,53,92.25,93.65,0.595,0.65,43.82068429320837,9.427602605938237
TASK_16330,Traction Distribution,CORR_020,Western Dedicated Freight Corridor,Brake Pad Wear,Brake Failure,2,9,86,615.86,617.23,0.506,0.82,61.78190599406904,8.513389469579595
